pau	[-3.442582845687866, -3.746492385864258, -3.7174160480499268, -3.112990140914917, -2.7236907482147217, -2.575425148010254, -2.1796317100524902, -1.505387544631958, -0.9701845645904541, -1.0642073154449463, -1.6064200401306152, -2.081327438354492, -2.31660795211792, -2.1841342449188232, -1.8379346132278442, -1.4035426378250122, -1.084870457649231, -0.997711181640625, -1.085166096687317, -1.287750244140625, -1.5253145694732666, -1.7441315650939941, -1.8557188510894775, -1.987306833267212, -2.058746099472046, -2.1680455207824707, -2.2926933765411377, -2.4521028995513916, -2.56730580329895, -2.680589199066162, -2.7914388179779053, -2.888927936553955, -2.9866397380828857, -3.0432443618774414, -3.016235828399658, -3.155942678451538, -3.2461965084075928, -3.3217689990997314, -3.398013114929199, -3.4523231983184814, -3.512619972229004, -3.5661983489990234, -3.662285327911377, -3.7657575607299805, -3.7288544178009033, -3.891515016555786, -3.9395525455474854, -4.003984451293945, -3.918449878692627, -4.1304802894592285, -4.192620754241943, -4.08221435546875, -4.325314044952393, -4.150332450866699, -4.308488368988037, -4.1597795486450195, -4.275055885314941, -4.0819244384765625, -4.164797306060791, -4.090774059295654, -3.965165853500366, -3.942657709121704, -3.9208872318267822, -3.8488574028015137, -3.7738757133483887, -3.7116599082946777, -3.6767566204071045, -3.603322744369507, -3.5369749069213867, -3.4560859203338623, -3.390699625015259, -3.316380262374878, -3.3352787494659424, -3.2976388931274414, -3.1839849948883057, -3.2279725074768066, -3.096827745437622, -3.0861976146698, -3.012770891189575, -2.9160873889923096, -2.8842804431915283, -2.851585865020752, -2.864203929901123, -2.9022886753082275, -2.965092420578003, -3.0300331115722656, -3.064575672149658, -3.1281895637512207, -3.172619581222534, -3.1983752250671387, -3.2847959995269775, -3.334094762802124, -3.4154257774353027, -3.4902591705322266, -3.564429759979248, -3.6610350608825684, -3.729815721511841, -3.81623911857605, -3.8949780464172363, -3.9712908267974854, -4.0487823486328125, -4.148118019104004, -4.23549747467041, -4.344944477081299, -4.47343111038208, -4.6303324699401855, -4.793799877166748, -4.938889503479004, -5.113212585449219, -5.251738548278809, -5.379336833953857, -5.487532615661621, -5.6235456466674805, -5.764723777770996, -5.887670516967773, -5.999699592590332, -6.072696685791016, -6.135203838348389, -6.17055606842041, -6.194828987121582, -6.1657538414001465, -6.087085723876953, -6.041920185089111, -6.118968963623047, -6.438145160675049, -7.165536880493164, -8.585384368896484, -10.893505096435547]
E:6	[-3.392897605895996, -3.6981260776519775, -3.514343500137329, -2.9522764682769775, -2.644505500793457, -2.4509377479553223, -1.9483911991119385, -1.2357920408248901, -0.9950398802757263, -1.4264068603515625, -2.088472604751587, -2.448659896850586, -2.498793125152588, -2.2624671459198, -1.9686318635940552, -1.6463807821273804, -1.4845844507217407, -1.4998666048049927, -1.66380774974823, -1.81635320186615, -1.8587132692337036, -1.8148797750473022, -1.6470515727996826, -1.6406160593032837, -1.6221187114715576, -1.6257368326187134, -1.6541558504104614, -1.729223608970642, -1.8198378086090088, -1.8658174276351929, -1.9371302127838135, -2.0135371685028076, -2.1261391639709473, -2.198256015777588, -2.220106363296509, -2.382305383682251, -2.475602865219116, -2.5331103801727295, -2.567023754119873, -2.6419570446014404, -2.7638096809387207, -2.85697078704834, -2.94986629486084, -3.0166218280792236, -2.980964183807373, -3.206702947616577, -3.2508063316345215, -3.3171591758728027, -3.2399470806121826, -3.4993319511413574, -3.543027877807617, -3.3855226039886475, -3.6406190395355225, -3.473055839538574, -3.622387409210205, -3.499598503112793, -3.6183650493621826, -3.386056900024414, -3.41662335395813, -3.3540232181549072, -3.201340436935425, -3.1558992862701416, -3.089545249938965, -3.0386059284210205, -2.9832441806793213, -2.9438347816467285, -2.9018750190734863, -2.875068426132202, -2.87117862701416, -2.8674254417419434, -2.8849852085113525, -2.8457117080688477, -2.9293572902679443, -2.9630022048950195, -2.927882671356201, -3.032841920852661, -2.9462485313415527, -3.006165027618408, -2.9725208282470703, -2.9423606395721436, -2.9904820919036865, -3.0238616466522217, -3.0745320320129395, -3.143836498260498, -3.2069690227508545, -3.249462842941284, -3.2718515396118164, -3.3325729370117188, -3.3743972778320312, -3.3942363262176514, -3.5024125576019287, -3.5436978340148926, -3.60951828956604, -3.6899473667144775, -3.7317686080932617, -3.7977192401885986, -3.8682308197021484, -3.9296252727508545, -3.9883365631103516, -4.048657417297363, -4.1190338134765625, -4.224668502807617, -4.3615288734436035, -4.468094348907471, -4.591021537780762, -4.699326515197754, -4.81850004196167, -4.9434285163879395, -5.103756427764893, -5.206435203552246, -5.331639766693115, -5.430297374725342, -5.552009582519531, -5.710854530334473, -5.850398540496826, -5.976139068603516, -6.101476669311523, -6.205631732940674, -6.292097091674805, -6.341554164886475, -6.350665092468262, -6.293028354644775, -6.255362033843994, -6.312868595123291, -6.641829967498779, -7.400264263153076, -8.81421184539795, -10.993294715881348]
E:3	[-3.6138622760772705, -3.9420549869537354, -3.8288190364837646, -3.161681652069092, -2.7641758918762207, -2.6071648597717285, -2.237227439880371, -1.5802173614501953, -1.0894079208374023, -1.1780372858047485, -1.747820258140564, -2.2967286109924316, -2.6001574993133545, -2.5350468158721924, -2.21651029586792, -1.807008981704712, -1.5138624906539917, -1.4242993593215942, -1.505763053894043, -1.649688959121704, -1.744704008102417, -1.8160442113876343, -1.722585678100586, -1.6800624132156372, -1.6478198766708374, -1.617445468902588, -1.6029598712921143, -1.6563868522644043, -1.7250767946243286, -1.8046724796295166, -1.8774151802062988, -1.978349208831787, -2.0280380249023438, -2.097198247909546, -2.1126160621643066, -2.2817764282226562, -2.361837148666382, -2.430996894836426, -2.478348731994629, -2.5350465774536133, -2.611058235168457, -2.7202486991882324, -2.842367172241211, -2.9090332984924316, -2.8744537830352783, -3.096416473388672, -3.1746108531951904, -3.259033203125, -3.1381616592407227, -3.3454818725585938, -3.3971939086914062, -3.2876946926116943, -3.5841126441955566, -3.4163544178009033, -3.529439926147461, -3.3560757637023926, -3.465576171875, -3.2894084453582764, -3.3257007598876953, -3.2478206157684326, -3.119313955307007, -3.0109033584594727, -2.960747718811035, -2.9085662364959717, -2.858566999435425, -2.8018691539764404, -2.77305269241333, -2.733799695968628, -2.722428560256958, -2.7489101886749268, -2.7931456565856934, -2.764329433441162, -2.84953236579895, -2.92928409576416, -2.942835569381714, -3.062617778778076, -3.017289876937866, -3.0797510147094727, -3.083489179611206, -3.038006544113159, -3.0556092262268066, -3.069936513900757, -3.133176803588867, -3.1943917274475098, -3.219470977783203, -3.308100938796997, -3.3267886638641357, -3.3464176654815674, -3.423987865447998, -3.441431760787964, -3.503115177154541, -3.583800792694092, -3.65903377532959, -3.7339558601379395, -3.789252281188965, -3.8548271656036377, -3.917287588119507, -3.965261697769165, -4.0534257888793945, -4.1096577644348145, -4.173205852508545, -4.257632255554199, -4.36526346206665, -4.449687957763672, -4.556387424468994, -4.670719146728516, -4.844391345977783, -4.980216979980469, -5.147353649139404, -5.2700910568237305, -5.406856060028076, -5.517913341522217, -5.646573543548584, -5.786447525024414, -5.899998188018799, -5.995796203613281, -6.092366695404053, -6.150934219360352, -6.237225532531738, -6.286135673522949, -6.2746076583862305, -6.213552474975586, -6.181151390075684, -6.2708740234375, -6.620872497558594, -7.389094829559326, -8.83878231048584, -10.999063491821289]
o5	[-3.4699223041534424, -3.7491350173950195, -3.6207869052886963, -3.1442525386810303, -2.937166452407837, -2.6182682514190674, -1.9226773977279663, -1.254960298538208, -1.1981098651885986, -1.8215755224227905, -2.470235824584961, -2.7034642696380615, -2.579998254776001, -2.192913293838501, -1.7656679153442383, -1.461733341217041, -1.3796859979629517, -1.4996858835220337, -1.660945177078247, -1.6900795698165894, -1.594173550605774, -1.5042521953582764, -1.3803153038024902, -1.416692852973938, -1.4777957201004028, -1.5656697750091553, -1.7240941524505615, -1.8108665943145752, -1.8423620462417603, -1.8316537141799927, -1.8719686269760132, -1.895119547843933, -1.9198424816131592, -1.9299225807189941, -1.865511178970337, -1.9636226892471313, -2.046928882598877, -2.1881892681121826, -2.28409481048584, -2.303779363632202, -2.3245675563812256, -2.405512571334839, -2.5439369678497314, -2.6648824214935303, -2.664882183074951, -2.96834659576416, -3.1121268272399902, -3.2574803829193115, -3.1932294368743896, -3.4896068572998047, -3.6374776363372803, -3.636852502822876, -4.038739204406738, -4.009921550750732, -4.241727352142334, -4.2162184715271, -4.507401466369629, -4.503622531890869, -4.706454753875732, -4.736379146575928, -4.749922275543213, -4.84598445892334, -4.965669631958008, -5.0467729568481445, -5.097794055938721, -5.117953777313232, -5.234327793121338, -5.333392143249512, -5.37070894241333, -5.377166271209717, -5.429131507873535, -5.422835826873779, -5.4729132652282715, -5.434491157531738, -5.3708672523498535, -5.423144817352295, -5.294172763824463, -5.283775806427002, -5.21811056137085, -5.130869388580322, -5.048820495605469, -4.998265743255615, -4.977638244628906, -4.948190212249756, -4.909922122955322, -4.844254016876221, -4.70724630355835, -4.617796421051025, -4.560157775878906, -4.4974775314331055, -4.517165184020996, -4.529605388641357, -4.5894455909729, -4.683465003967285, -4.719527244567871, -4.753231525421143, -4.776219367980957, -4.811967849731445, -4.901893615722656, -5.009448528289795, -5.1584272384643555, -5.345985412597656, -5.561888217926025, -5.779526233673096, -5.963624000549316, -6.084410190582275, -6.2231526374816895, -6.313069820404053, -6.4058308601379395, -6.4579548835754395, -6.534959316253662, -6.618270397186279, -6.706930637359619, -6.805191993713379, -6.891496181488037, -6.997478008270264, -7.044562816619873, -7.100158214569092, -7.133387088775635, -7.135434627532959, -7.122991561889648, -7.103619575500488, -7.1489787101745605, -7.258580684661865, -7.579370498657227, -8.33023452758789, -9.768974304199219, -11.378582954406738]
oe4	[-3.572476625442505, -3.8110578060150146, -3.5716395378112793, -3.018930196762085, -2.687919855117798, -2.3479573726654053, -1.8364189863204956, -1.3489174842834473, -1.264182448387146, -1.6120206117630005, -2.0673673152923584, -2.3461532592773438, -2.4095547199249268, -2.2624402046203613, -2.0616583824157715, -1.9212734699249268, -1.855107069015503, -1.8603965044021606, -1.9296278953552246, -2.0016818046569824, -2.0171287059783936, -1.9764437675476074, -1.8092550039291382, -1.761116862297058, -1.698256254196167, -1.6714545488357544, -1.6364171504974365, -1.6182688474655151, -1.652523159980774, -1.7146636247634888, -1.7883425951004028, -1.8623789548873901, -1.95132315158844, -2.002224922180176, -1.9881019592285156, -2.1066713333129883, -2.1832971572875977, -2.2442309856414795, -2.308833122253418, -2.3781845569610596, -2.448316812515259, -2.5039682388305664, -2.580650806427002, -2.662137508392334, -2.6281230449676514, -2.7922489643096924, -2.8477156162261963, -2.9034855365753174, -2.790865659713745, -2.965445041656494, -2.9842519760131836, -2.809316396713257, -3.0111749172210693, -2.808532476425171, -2.9064879417419434, -2.723076343536377, -2.8270418643951416, -2.654147148132324, -2.707930326461792, -2.7171859741210938, -2.6832351684570312, -2.7430272102355957, -2.7876195907592773, -2.859496593475342, -2.953848123550415, -3.0509018898010254, -3.1510214805603027, -3.252760410308838, -3.3726556301116943, -3.4955503940582275, -3.589362859725952, -3.623558282852173, -3.729031562805176, -3.7632837295532227, -3.7115378379821777, -3.792189598083496, -3.6936872005462646, -3.710036277770996, -3.6661694049835205, -3.6272215843200684, -3.657573938369751, -3.6765036582946777, -3.7102162837982178, -3.7427878379821777, -3.7603983879089355, -3.7793824672698975, -3.776261568069458, -3.8110575675964355, -3.844226837158203, -3.8373773097991943, -3.8840723037719727, -3.891345977783203, -3.9247002601623535, -3.993210792541504, -4.074637413024902, -4.164121627807617, -4.2413458824157715, -4.3350982666015625, -4.422596454620361, -4.5052876472473145, -4.596095561981201, -4.723978042602539, -4.843570232391357, -4.955948829650879, -5.097359657287598, -5.213883399963379, -5.303484916687012, -5.375359535217285, -5.475361347198486, -5.537557125091553, -5.635876655578613, -5.757274150848389, -5.909138202667236, -6.105945110321045, -6.2904510498046875, -6.443871021270752, -6.564358711242676, -6.648373603820801, -6.722598552703857, -6.756433963775635, -6.76947021484375, -6.743804931640625, -6.742489814758301, -6.81574821472168, -7.123135089874268, -7.864962577819824, -9.304503440856934, -11.22968578338623]
E:5	[-3.450343370437622, -3.819800615310669, -3.7368483543395996, -3.0504438877105713, -2.6424620151519775, -2.4848268032073975, -2.150838613510132, -1.4942857027053833, -0.9914284944534302, -1.13487708568573, -1.7642369270324707, -2.3197031021118164, -2.4895565509796143, -2.263449192047119, -1.8694576025009155, -1.5042355060577393, -1.2399991750717163, -1.1297532320022583, -1.1612802743911743, -1.3020683526992798, -1.4471917152404785, -1.5354689359664917, -1.4675860404968262, -1.4806888103485107, -1.5203951597213745, -1.589064359664917, -1.6779305934906006, -1.7904433012008667, -1.9499497413635254, -2.090837240219116, -2.2020680904388428, -2.255073308944702, -2.3248276710510254, -2.416451930999756, -2.4734973907470703, -2.6576340198516846, -2.7074880599975586, -2.7618706226348877, -2.8051235675811768, -2.873203754425049, -2.9488677978515625, -3.026599407196045, -3.1202943325042725, -3.216552495956421, -3.1788198947906494, -3.3739888668060303, -3.4176340103149414, -3.474287748336792, -3.341381549835205, -3.573695421218872, -3.6392123699188232, -3.4733009338378906, -3.740098476409912, -3.589063882827759, -3.713203191757202, -3.5303432941436768, -3.641774892807007, -3.451131820678711, -3.500589609146118, -3.441577672958374, -3.2933969497680664, -3.2254176139831543, -3.1602940559387207, -3.1013784408569336, -3.051823377609253, -2.965811252593994, -2.8989171981811523, -2.867583990097046, -2.8799970149993896, -2.8701484203338623, -2.883251428604126, -2.862560272216797, -2.9301483631134033, -2.9733994007110596, -2.8991127014160156, -3.007784605026245, -2.9374380111694336, -2.988173723220825, -2.959212303161621, -2.9031519889831543, -2.9220707416534424, -2.9657137393951416, -3.0098533630371094, -3.059408187866211, -3.133103609085083, -3.2011828422546387, -3.1938936710357666, -3.2453160285949707, -3.2739923000335693, -3.280099868774414, -3.3720171451568604, -3.425910472869873, -3.5015738010406494, -3.584040641784668, -3.6420695781707764, -3.7245302200317383, -3.7931056022644043, -3.845614194869995, -3.905517578125, -3.973792314529419, -4.0170440673828125, -4.11379337310791, -4.220295429229736, -4.341970920562744, -4.479310512542725, -4.620395183563232, -4.772805690765381, -4.91842794418335, -5.083347797393799, -5.2154669761657715, -5.34374475479126, -5.4575371742248535, -5.589946746826172, -5.73891544342041, -5.875272750854492, -5.987882137298584, -6.084433555603027, -6.170345783233643, -6.248871326446533, -6.282858371734619, -6.265416145324707, -6.221278667449951, -6.211722373962402, -6.291727066040039, -6.632414817810059, -7.401083469390869, -8.830343246459961, -10.993597030639648]
u:1	[-3.874177932739258, -4.201292037963867, -4.397532939910889, -3.886620283126831, -3.2336857318878174, -2.8887317180633545, -2.9152586460113525, -2.869720935821533, -2.465846300125122, -1.830751657485962, -1.3421359062194824, -1.3110325336456299, -1.7363840341567993, -2.1130282878875732, -2.4191322326660156, -2.4988255500793457, -2.413966178894043, -2.1948375701904297, -1.99800443649292, -1.8731228113174438, -1.8933098316192627, -2.058450937271118, -2.204577922821045, -2.4805192947387695, -2.681689739227295, -2.838263988494873, -2.9774651527404785, -3.051054000854492, -3.040614128112793, -3.0037548542022705, -2.9742980003356934, -2.978756904602051, -2.9813380241394043, -3.0483577251434326, -3.003873586654663, -3.034271478652954, -2.975468397140503, -2.9613845348358154, -3.0056324005126953, -3.107865571975708, -3.1800451278686523, -3.213616132736206, -3.260917901992798, -3.34201717376709, -3.353053092956543, -3.6424858570098877, -3.743192672729492, -3.8569250106811523, -3.7718331813812256, -4.04929780960083, -4.206808090209961, -4.181925296783447, -4.51995325088501, -4.50598669052124, -4.747300624847412, -4.708919048309326, -4.99706506729126, -4.93474006652832, -5.111032009124756, -5.150467395782471, -5.202108383178711, -5.2994160652160645, -5.405165195465088, -5.4651408195495605, -5.534390449523926, -5.551403522491455, -5.610099792480469, -5.691317081451416, -5.782747745513916, -5.795305252075195, -5.796479225158691, -5.731925010681152, -5.760919094085693, -5.812675952911377, -5.746127128601074, -5.745773792266846, -5.6200690269470215, -5.586147308349609, -5.528872966766357, -5.4825119972229, -5.463143348693848, -5.399643421173096, -5.430279731750488, -5.486266613006592, -5.491550922393799, -5.4681925773620605, -5.4112653732299805, -5.36337947845459, -5.330517768859863, -5.23368501663208, -5.187439918518066, -5.134973049163818, -5.1382598876953125, -5.164788246154785, -5.194601058959961, -5.242370128631592, -5.276764392852783, -5.284858703613281, -5.32030725479126, -5.3450703620910645, -5.4063401222229, -5.5286335945129395, -5.693076133728027, -5.8700642585754395, -6.056337833404541, -6.180633068084717, -6.327701568603516, -6.4813432693481445, -6.6019978523254395, -6.767609596252441, -6.911857604980469, -7.029338359832764, -7.109271049499512, -7.149411678314209, -7.20293664932251, -7.249181270599365, -7.272183418273926, -7.249999523162842, -7.18591833114624, -7.1123223304748535, -7.047538757324219, -6.999531269073486, -7.000113010406494, -7.064793109893799, -7.332165241241455, -8.016897201538086, -9.402812957763672, -11.317140579223633]
o3	[-3.192450761795044, -3.4674880504608154, -3.640057325363159, -3.170670509338379, -2.831892967224121, -2.6796865463256836, -2.3924527168273926, -1.7501176595687866, -1.2107267379760742, -1.2286176681518555, -1.7285715341567993, -2.2604212760925293, -2.496060371398926, -2.354440689086914, -2.0326967239379883, -1.6604162454605103, -1.3517327308654785, -1.169864535331726, -1.141385555267334, -1.210109829902649, -1.342997670173645, -1.446890950202942, -1.4138121604919434, -1.4550549983978271, -1.5111068487167358, -1.5308014154434204, -1.5717124938964844, -1.6437110900878906, -1.7755557298660278, -1.8985737562179565, -1.9708120822906494, -1.9884198904037476, -1.9966293573379517, -2.0022778511047363, -1.938586950302124, -2.000377893447876, -2.0066916942596436, -2.04366135597229, -2.084672212600708, -2.1405324935913086, -2.165402889251709, -2.2201249599456787, -2.285335063934326, -2.3610832691192627, -2.3184621334075928, -2.5577125549316406, -2.664691209793091, -2.788755178451538, -2.758328914642334, -3.0772650241851807, -3.206979274749756, -3.150594472885132, -3.5211668014526367, -3.488659620285034, -3.7981977462768555, -3.8173258304595947, -4.07655668258667, -4.026528835296631, -4.212769985198975, -4.292361259460449, -4.359183311462402, -4.474939823150635, -4.585808753967285, -4.667296409606934, -4.753255844116211, -4.82928466796875, -4.928387641906738, -4.985286235809326, -5.0515923500061035, -5.11106014251709, -5.131134986877441, -5.115136623382568, -5.176220417022705, -5.16055965423584, -5.062260150909424, -5.078737735748291, -4.922593116760254, -4.906643867492676, -4.818175792694092, -4.68756628036499, -4.640439033508301, -4.586568832397461, -4.538681983947754, -4.501091957092285, -4.459901809692383, -4.406360626220703, -4.33616828918457, -4.307783603668213, -4.267634391784668, -4.22866678237915, -4.259938716888428, -4.269247055053711, -4.311579704284668, -4.373332977294922, -4.433603763580322, -4.499901294708252, -4.545894145965576, -4.546935558319092, -4.572900295257568, -4.596632480621338, -4.665735244750977, -4.791080474853516, -4.975653171539307, -5.1739420890808105, -5.356048583984375, -5.517037391662598, -5.625582695007324, -5.734312057495117, -5.857903957366943, -5.977883338928223, -6.117037773132324, -6.256529808044434, -6.400004863739014, -6.546220302581787, -6.670903205871582, -6.782251834869385, -6.841857433319092, -6.875985145568848, -6.880442142486572, -6.866441249847412, -6.845187664031982, -6.797574043273926, -6.790982723236084, -6.882534503936768, -7.227813243865967, -7.9931135177612305, -9.428329467773438, -11.29786491394043]
y:3	[-3.783076047897339, -4.059497356414795, -3.887953996658325, -3.2237234115600586, -2.7958602905273438, -2.599777936935425, -2.270066738128662, -1.6780483722686768, -1.147080898284912, -1.1000009775161743, -1.4090172052383423, -1.788987398147583, -2.057720899581909, -2.005396604537964, -1.8093868494033813, -1.573908805847168, -1.4078353643417358, -1.403547763824463, -1.5276423692703247, -1.7403547763824463, -2.0221755504608154, -2.3413145542144775, -2.5929059982299805, -2.893052101135254, -3.076272964477539, -3.205172300338745, -3.3027350902557373, -3.407317876815796, -3.5240960121154785, -3.613600015640259, -3.6663737297058105, -3.719144105911255, -3.795565605163574, -3.8468594551086426, -3.8119728565216064, -3.922912120819092, -3.983369827270508, -4.039837837219238, -4.091653347015381, -4.137324333190918, -4.20687198638916, -4.2606000900268555, -4.317591667175293, -4.359127521514893, -4.277456283569336, -4.4506330490112305, -4.4954142570495605, -4.534965515136719, -4.432375907897949, -4.650328636169434, -4.6791605949401855, -4.5305280685424805, -4.7538065910339355, -4.6062116622924805, -4.759573936462402, -4.587067127227783, -4.716331481933594, -4.534516334533691, -4.568292140960693, -4.4804887771606445, -4.354393482208252, -4.2942352294921875, -4.199851036071777, -4.102961540222168, -4.010050296783447, -3.885439395904541, -3.814042329788208, -3.7123453617095947, -3.599410057067871, -3.562382698059082, -3.5398402214050293, -3.448636531829834, -3.457724094390869, -3.434516429901123, -3.3481152057647705, -3.388171672821045, -3.3038418292999268, -3.3532164096832275, -3.3635621070861816, -3.369919776916504, -3.453580379486084, -3.517664670944214, -3.581228256225586, -3.609166145324707, -3.6486382484436035, -3.685216188430786, -3.714116096496582, -3.74959659576416, -3.7897226810455322, -3.796008586883545, -3.8457486629486084, -3.8812296390533447, -3.951291799545288, -4.062971115112305, -4.149667263031006, -4.2249040603637695, -4.28780460357666, -4.321065902709961, -4.386251926422119, -4.446413040161133, -4.529635429382324, -4.666519641876221, -4.821070671081543, -5.009312152862549, -5.1887617111206055, -5.355434417724609, -5.494234085083008, -5.624094486236572, -5.758016109466553, -5.898228168487549, -6.054247856140137, -6.202587127685547, -6.375019550323486, -6.55084753036499, -6.661342144012451, -6.7690348625183105, -6.819433212280273, -6.855719089508057, -6.892610549926758, -6.888913154602051, -6.862223148345947, -6.799258232116699, -6.756247520446777, -6.822612762451172, -7.128300666809082, -7.835697650909424, -9.203923225402832, -11.246197700500488]
O:5	[-3.5816898345947266, -3.889091730117798, -3.6968932151794434, -3.1383731365203857, -2.839648485183716, -2.6252400875091553, -2.1417200565338135, -1.4798574447631836, -1.198089838027954, -1.5796971321105957, -2.269505023956299, -2.7223727703094482, -2.8064498901367188, -2.5561304092407227, -2.2355899810791016, -1.9377388954162598, -1.799123764038086, -1.7713351249694824, -1.837182879447937, -1.9476104974746704, -2.020939588546753, -2.0526270866394043, -1.8976123332977295, -1.7341558933258057, -1.5849512815475464, -1.5090783834457397, -1.446178913116455, -1.417914628982544, -1.4204612970352173, -1.4826430082321167, -1.5707005262374878, -1.6097155809402466, -1.6029455661773682, -1.5672765970230103, -1.4650475978851318, -1.562660574913025, -1.5862274169921875, -1.5957800149917603, -1.6480894088745117, -1.753741979598999, -1.8653665781021118, -1.9652074575424194, -2.0976123809814453, -2.220461845397949, -2.222612142562866, -2.5086803436279297, -2.6695852279663086, -2.8467369079589844, -2.8304131031036377, -3.1685492992401123, -3.375795841217041, -3.3981680870056152, -3.7960970401763916, -3.7489640712738037, -4.052706718444824, -4.078265190124512, -4.359715938568115, -4.310190200805664, -4.494189739227295, -4.547926425933838, -4.565763473510742, -4.668313503265381, -4.749759674072266, -4.800480365753174, -4.890367031097412, -4.9685516357421875, -5.04378604888916, -5.100078582763672, -5.148959636688232, -5.212893962860107, -5.260590553283691, -5.233596324920654, -5.287416934967041, -5.3141703605651855, -5.235270023345947, -5.285111904144287, -5.167996883392334, -5.209312438964844, -5.192119598388672, -5.123729705810547, -5.113379001617432, -5.092197418212891, -5.072530746459961, -5.0400471687316895, -4.983759880065918, -4.88749885559082, -4.775237083435059, -4.675634860992432, -4.578508377075195, -4.430812358856201, -4.327391147613525, -4.2456231117248535, -4.213853359222412, -4.246661186218262, -4.305413722991943, -4.343949794769287, -4.3972883224487305, -4.471973419189453, -4.583601474761963, -4.742835521697998, -4.942354202270508, -5.205890655517578, -5.451431751251221, -5.643310070037842, -5.817518711090088, -5.936145782470703, -6.058355808258057, -6.147049427032471, -6.286224842071533, -6.388216018676758, -6.483282566070557, -6.551671504974365, -6.64275598526001, -6.732562065124512, -6.816481113433838, -6.927138805389404, -7.013052940368652, -7.088214874267578, -7.139090061187744, -7.173330307006836, -7.184634208679199, -7.182803630828857, -7.198568820953369, -7.301510334014893, -7.651268482208252, -8.405182838439941, -9.842838287353516, -11.38821792602539]
oe5	[-3.680534601211548, -3.9006688594818115, -3.5766661167144775, -3.0306665897369385, -2.7904019355773926, -2.532932996749878, -1.8966666460037231, -1.1525335311889648, -1.0836001634597778, -1.7522666454315186, -2.5383992195129395, -2.7926669120788574, -2.6272010803222656, -2.2602686882019043, -1.9130675792694092, -1.6749324798583984, -1.621199369430542, -1.71399986743927, -1.9198662042617798, -2.0392003059387207, -2.021867275238037, -1.9037327766418457, -1.621866226196289, -1.4118670225143433, -1.3031994104385376, -1.3065335750579834, -1.3655996322631836, -1.4238673448562622, -1.4732005596160889, -1.5752002000808716, -1.686665654182434, -1.802399754524231, -1.8378664255142212, -1.8734675645828247, -1.8858665227890015, -2.116133451461792, -2.251333236694336, -2.3346667289733887, -2.382533073425293, -2.4185330867767334, -2.467866897583008, -2.5142667293548584, -2.583866834640503, -2.675999164581299, -2.6519999504089355, -2.834134101867676, -2.822265625, -2.827599287033081, -2.6597325801849365, -2.841066360473633, -2.8750667572021484, -2.6641337871551514, -2.8308017253875732, -2.6117329597473145, -2.6978659629821777, -2.4853336811065674, -2.590268611907959, -2.47933292388916, -2.582000255584717, -2.5851995944976807, -2.5877320766448975, -2.6686670780181885, -2.736666679382324, -2.8482666015625, -2.9237303733825684, -3.0254664421081543, -3.1323978900909424, -3.2722675800323486, -3.398799180984497, -3.5142664909362793, -3.624668598175049, -3.666133403778076, -3.784268617630005, -3.813066005706787, -3.7669339179992676, -3.813598871231079, -3.6822643280029297, -3.7161331176757812, -3.6489341259002686, -3.573733329772949, -3.5979995727539062, -3.624267339706421, -3.624267578125, -3.645601272583008, -3.663069009780884, -3.661736011505127, -3.643735408782959, -3.654001235961914, -3.6628010272979736, -3.6519980430603027, -3.723867416381836, -3.739332914352417, -3.779200792312622, -3.8085341453552246, -3.8743975162506104, -3.943601608276367, -4.03373384475708, -4.111863613128662, -4.199464321136475, -4.308264255523682, -4.410530090332031, -4.547064304351807, -4.690929889678955, -4.854935169219971, -5.0106658935546875, -5.148663520812988, -5.2849297523498535, -5.37200403213501, -5.458934307098389, -5.498533248901367, -5.585597515106201, -5.695333957672119, -5.817197799682617, -5.971064567565918, -6.135995388031006, -6.290536403656006, -6.401200294494629, -6.505066394805908, -6.567600727081299, -6.581332683563232, -6.5821309089660645, -6.5710625648498535, -6.564000129699707, -6.640399932861328, -6.927734851837158, -7.650130271911621, -9.060004234313965, -11.110528945922852]
